latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
37.20353,-119.28983,356.53,0.43,0.46,2020-09-05,2123,N,VIIRS,l,2,312.66,23.57,D,0
37.20366,-119.28738,356.95,0.43,0.46,2020-09-05,2123,N,VIIRS,l,2,314,16.5,D,0
37.20373,-119.3308,356.08,0.42,0.45,2020-09-05,2123,N,VIIRS,l,2,328.4,77.39,D,0
37.20392,-119.28561,367,0.43,0.46,2020-09-05,2123,N,VIIRS,h,2,314.85,23.57,D,0
37.20409,-119.28294,367,0.43,0.46,2020-09-05,2123,N,VIIRS,h,2,316.36,23.41,D,0
37.20418,-119.32613,351.02,0.42,0.45,2020-09-05,2123,N,VIIRS,l,2,339.02,99.24,D,0
37.2042,-119.32888,354.7,0.42,0.45,2020-09-05,2123,N,VIIRS,l,2,334.24,68.44,D,0
37.20433,-119.28107,367,0.43,0.46,2020-09-05,2123,N,VIIRS,h,2,318.49,28.59,D,0
37.20454,-119.27834,356.61,0.43,0.46,2020-09-05,2123,N,VIIRS,l,2,324.41,23.41,D,0
37.20462,-119.32428,352.13,0.42,0.45,2020-09-05,2123,N,VIIRS,l,2,334.87,74.61,D,0
37.20462,-119.32163,367,0.42,0.45,2020-09-05,2123,N,VIIRS,l,2,333.03,99.24,D,0
37.20475,-119.27644,367,0.43,0.46,2020-09-05,2123,N,VIIRS,h,2,325.06,28.59,D,0
37.20498,-119.27372,367,0.43,0.46,2020-09-05,2123,N,VIIRS,h,2,319.29,51.05,D,0
37.20503,-119.31982,367,0.42,0.45,2020-09-05,2123,N,VIIRS,l,2,333.94,74.61,D,0
37.20506,-119.31711,367,0.42,0.45,2020-09-05,2123,N,VIIRS,l,2,336.86,78.76,D,0
37.20518,-119.27177,367,0.43,0.46,2020-09-05,2123,N,VIIRS,h,2,315.34,118.36,D,0
37.20544,-119.31538,367,0.42,0.45,2020-09-05,2123,N,VIIRS,l,2,336.5,60.6,D,0
37.20548,-119.31274,351.17,0.42,0.45,2020-09-05,2123,N,VIIRS,l,2,330.79,78.76,D,0
37.20584,-119.31107,367,0.42,0.46,2020-09-05,2123,N,VIIRS,h,2,318.96,60.6,D,0
37.20589,-119.30856,367,0.42,0.45,2020-09-05,2123,N,VIIRS,h,2,315.19,42.88,D,0
37.20591,-119.26414,367,0.43,0.46,2020-09-05,2123,N,VIIRS,h,2,341.26,167.81,D,0
37.20605,-119.26214,367,0.43,0.46,2020-09-05,2123,N,VIIRS,h,2,350.37,428.99,D,0
37.20622,-119.30692,367,0.42,0.46,2020-09-05,2123,N,VIIRS,h,2,312.01,25.42,D,0
